municipality,rescore,title,h1,url,hasAmount,hasTarget,hasDeadline,strongHit,snippet
"松阪市","31","農水振興課","農水振興課","https://www.city.matsusaka.mie.jp/soshiki/32/","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","建築開発課","建築開発課","https://www.city.matsusaka.mie.jp/soshiki/47/","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","令和8年度 公認心理師によるこころの相談","令和8年度 公認心理師によるこころの相談","https://www.city.matsusaka.mie.jp/site/jinken/kouninsinrisi2026.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","公園施設の損傷を発見したら","公園施設の損傷を発見したら","https://www.city.matsusaka.mie.jp/soshiki/41/sonshoudoboku12.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","相談","相談","https://www.city.matsusaka.mie.jp/life/sub/2/","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","離婚の際に称していた氏を称する届の届出方法","離婚の際に称していた氏を称する届の届出方法","https://www.city.matsusaka.mie.jp/soshiki/15/nananananoni.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","離婚届の届出方法","離婚届の届出方法","https://www.city.matsusaka.mie.jp/soshiki/15/rikon.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","出生届と同時のマイナンバーカード申請について","出生届と同時のマイナンバーカード申請について","https://www.city.matsusaka.mie.jp/soshiki/15/shusshoutodokemynumber.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","婚姻届の届出方法","婚姻届の届出方法","https://www.city.matsusaka.mie.jp/soshiki/15/konin.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","カネボウ跡公園噴水の開始について","カネボウ跡公園噴水の開始について","https://www.city.matsusaka.mie.jp/soshiki/41/r8funsuikaishi.html","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","施設","施設","https://www.city.matsusaka.mie.jp/life/sub/4/","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
"松阪市","31","イベント・講座・募集","イベント・講座・募集","https://www.city.matsusaka.mie.jp/life/sub/5/","false","true","true","補助金|支援金|手当","ク ごみ・リサイクル コミュニティ交通 上下水道 環境 人権・多様性社会 防災・安全・消費生活情報 マイナンバー オンライン申請 ちゃちゃマップ まつさかゼロカーボン 健康・福祉・医療 健康保険 健康・医療 福祉 国民年金 介護保険 高齢者福祉 障がい福祉 市民病院 健康センターはるる 子育て・教育 妊娠・出産 保育園・幼稚園 子どもの健康・教室 ひとり親 手当・助成 施設・相談 教育・学校 松阪市の子育て情報サイト 観光・文化・スポーツ 生涯学習・公民館・図書館 観光情報 "
